Starting training...

Epoch 1/700
[9/21] Loss: 3.3077 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.3966 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3364 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3272 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3935 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2899 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.1607 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3281 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3567 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3007 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3168 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.1196 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.1689 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 346 completed in 2.1s - Avg loss: 3.3000

Epoch 347/700
[1/21] Loss: 3.3127 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3121 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2754 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3160 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3042 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2662 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.1598 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.4196 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.3919 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.1535 | Step: 0.05s | ETA: 0s | 47.6%
[11/21] Loss: 3.3772 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3574 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3553 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.3143 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3119 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3911 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3303 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2994 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2794 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2256 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.2900 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 347 completed in 2.2s - Avg loss: 3.3068

Epoch 348/700
[1/21] Loss: 3.2789 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.4011 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3079 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.3739 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3211 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.3821 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2829 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.4409 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.1597 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.2738 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.3493 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.3145 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2869 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.2138 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.2508 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.2601 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3233 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.1788 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3560 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.3323 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.3787 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 348 completed in 2.2s - Avg loss: 3.3079

Epoch 349/700
[1/21] Loss: 3.3264 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.4504 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3629 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.2595 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.1923 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.3429 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.3522 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3721 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2058 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3376 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3493 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.1662 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.4267 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.2416 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.1984 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.4053 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.3710 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.2235 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.1627 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3461 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.0127 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 349 completed in 2.2s - Avg loss: 3.2907

Epoch 350/700
[1/21] Loss: 3.3501 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.2724 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.2589 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.3897 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.2565 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2238 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2722 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.4079 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2635 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3572 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.2906 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.2871 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.2501 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4394 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.2790 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3289 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4463 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3116 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.1432 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3780 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.0694 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 350 completed in 2.2s - Avg loss: 3.2988

Epoch 351/700
[1/21] Loss: 3.1859 | Step: 0.20s | ETA: 4s | 4.8%
[2/21] Loss: 3.2365 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.4062 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.2488 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.3638 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.2193 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.3676 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.1536 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.4045 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.3682 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.2535 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.4041 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.2694 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.2778 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.3577 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.3037 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.3485 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.3643 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.4251 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.0499 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.3060 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 351 completed in 1.9s - Avg loss: 3.3007

Epoch 352/700
[1/21] Loss: 3.2710 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.2501 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.3906 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.3324 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.3593 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.2762 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.4093 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.3744 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.3121 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.1625 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.2656 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.3833 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.0933 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.3613 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.4262 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.1995 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.1997 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.3246 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.2583 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.1734 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.3435 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 352 completed in 1.8s - Avg loss: 3.2937

Epoch 353/700
[1/21] Loss: 3.3654 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.2034 | Step: 0.03s | ETA: 0s | 9.5%
[3/21] Loss: 3.1472 | Step: 0.03s | ETA: 0s | 14.3%
[4/21] Loss: 3.3008 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.2643 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.2544 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.3182 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.2603 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.1734 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.3342 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.3618 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.3321 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.2733 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.2216 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.2383 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.4165 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.3641 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.4251 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.4127 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.3370 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.4118 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 353 completed in 1.9s - Avg loss: 3.3055

Epoch 354/700
[1/21] Loss: 3.2423 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.2886 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.2196 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.3034 | Step: 0.03s | ETA: 1s | 19.0%
[5/21] Loss: 3.3579 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.3290 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.1707 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.3651 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.2874 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.2921 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.3342 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.2166 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.2918 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4092 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3650 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3720 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.2111 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3534 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3516 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3109 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.1851 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 354 completed in 2.0s - Avg loss: 3.2979

Epoch 355/700
[1/21] Loss: 3.3705 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3659 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.1724 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2669 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2904 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.3622 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3436 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.2486 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.2264 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2780 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.2324 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.4099 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3163 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4834 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3294 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3702 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2145 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3365 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.1803 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.4387 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3366 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 355 completed in 2.1s - Avg loss: 3.3130

Epoch 356/700
[1/21] Loss: 3.3424 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3308 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2797 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2932 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3414 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2866 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.1939 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.2888 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.2295 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.3694 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3443 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3723 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2980 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2841 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.4319 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3707 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4229 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.1750 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3601 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2141 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3090 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 356 completed in 2.2s - Avg loss: 3.3113

Epoch 357/700
[1/21] Loss: 3.3141 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3728 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2266 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2035 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.1620 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2348 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.3917 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.1748 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.3382 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3427 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.3620 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.1275 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.1687 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.4744 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.1897 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.4452 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.2599 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2033 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3144 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3503 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.3582 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 357 completed in 2.2s - Avg loss: 3.2864

Epoch 358/700
[1/21] Loss: 3.2292 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.1498 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.4235 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.4197 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.2151 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.3181 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.2667 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3740 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.1453 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3570 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.3734 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.3360 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3475 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.3166 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.4330 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3277 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.3364 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.1499 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.2719 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3133 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3178 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 358 completed in 2.3s - Avg loss: 3.3058

Epoch 359/700
[1/21] Loss: 3.2570 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.4223 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.3389 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.3664 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.3417 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.3014 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.3143 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3466 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2737 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.2628 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3602 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.2347 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.3685 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.1135 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.2977 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3968 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.1682 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3067 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.3040 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.3882 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.3578 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 359 completed in 2.2s - Avg loss: 3.3105

Epoch 360/700
[1/21] Loss: 3.4120 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.3755 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.3191 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2207 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3796 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2897 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.2020 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3268 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2719 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3010 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.3466 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.2829 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2990 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.3682 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.2741 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3579 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.3951 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.3225 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.2869 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.2740 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.2324 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 360 completed in 2.3s - Avg loss: 3.3113

Epoch 361/700
[1/21] Loss: 3.2473 | Step: 0.20s | ETA: 4s | 4.8%
[2/21] Loss: 3.3519 | Step: 0.09s | ETA: 2s | 9.5%
[3/21] Loss: 3.3779 | Step: 0.09s | ETA: 2s | 14.3%
[4/21] Loss: 3.4734 | Step: 0.09s | ETA: 2s | 19.0%
[5/21] Loss: 3.3343 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.3460 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.2477 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.2953 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.3487 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.2219 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.2530 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.1529 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.3837 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.3401 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.3913 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.3388 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.2356 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.2345 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.2450 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.2664 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.0353 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 361 completed in 2.1s - Avg loss: 3.2915

Epoch 362/700
[1/21] Loss: 3.1906 | Step: 0.02s | ETA: 0s | 4.8%
[2/21] Loss: 3.3983 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.2723 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.3220 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.4250 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.1890 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.2845 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.3011 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.4286 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.3439 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.3442 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.3591 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.3182 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.3318 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.2230 | Step: 0.03s | ETA: 0s | 71.4%
